"Location","Year","Series","Series Code","Permits"
"RANDOLPH",2003,"Units in Single-Family Structures",2.0,4.0
"RANDOLPH",2004,"Units in Single-Family Structures",2.0,6.0
"RANDOLPH",2005,"Units in Single-Family Structures",2.0,4.0
"RANDOLPH",2006,"Units in Single-Family Structures",2.0,2.0
"RANDOLPH",2007,"Units in Single-Family Structures",2.0,1.0
"RANDOLPH",2008,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2009,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2010,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2011,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2012,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2013,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2014,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2015,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2016,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2017,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2018,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2019,"Units in Single-Family Structures",2.0,0
"RANDOLPH",2000,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2001,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2002,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2003,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2004,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2005,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2006,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2007,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2008,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2009,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2010,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2011,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2012,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2013,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2014,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2015,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2016,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2017,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2018,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2019,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2000,"Total Units",1.0,0
"RANDOLPH TOWN",2001,"Total Units",1.0,0
"RANDOLPH TOWN",2002,"Total Units",1.0,0
"RANDOLPH TOWN",2003,"Total Units",1.0,0
"RANDOLPH TOWN",2004,"Total Units",1.0,0
"RANDOLPH TOWN",2005,"Total Units",1.0,0
"RANDOLPH TOWN",2006,"Total Units",1.0,0
"RANDOLPH TOWN",2007,"Total Units",1.0,0
"RANDOLPH TOWN",2008,"Total Units",1.0,0
"RANDOLPH TOWN",2009,"Total Units",1.0,0
"RANDOLPH TOWN",2010,"Total Units",1.0,0
"RANDOLPH TOWN",2011,"Total Units",1.0,0
"RANDOLPH TOWN",2012,"Total Units",1.0,0
"RANDOLPH TOWN",2013,"Total Units",1.0,3.0
"RANDOLPH TOWN",2014,"Total Units",1.0,2.0
"RANDOLPH TOWN",2015,"Total Units",1.0,1.0
"RANDOLPH TOWN",2016,"Total Units",1.0,1.0
"RANDOLPH TOWN",2017,"Total Units",1.0,0
"RANDOLPH TOWN",2018,"Total Units",1.0,2.0
"RANDOLPH TOWN",2019,"Total Units",1.0,0
"RANDOLPH TOWN",2000,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2001,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2002,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2003,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2004,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2005,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2006,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2007,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2008,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2009,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2010,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2011,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2012,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2013,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWN",2014,"Units in Single-Family Structures",2.0,2.0
"RANDOLPH TOWN",2015,"Units in Single-Family Structures",2.0,1.0
"RANDOLPH TOWN",2016,"Units in Single-Family Structures",2.0,1.0
"RANDOLPH TOWN",2017,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2018,"Units in Single-Family Structures",2.0,2.0
"RANDOLPH TOWN",2019,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWN",2000,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2001,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2002,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2003,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2004,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2005,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2006,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2007,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2008,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2009,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2010,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2011,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2012,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2013,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2014,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2015,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2016,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2017,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2018,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2019,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWN",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWN",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWN",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWN",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2000,"Total Units",1.0,15.0
"RANDOLPH TOWNSHIP",2001,"Total Units",1.0,6.0
"RANDOLPH TOWNSHIP",2002,"Total Units",1.0,13.0
"RANDOLPH TOWNSHIP",2003,"Total Units",1.0,3.0
"RANDOLPH TOWNSHIP",2004,"Total Units",1.0,4.0
"RANDOLPH TOWNSHIP",2005,"Total Units",1.0,9.0
"RANDOLPH TOWNSHIP",2006,"Total Units",1.0,8.0
"RANDOLPH TOWNSHIP",2007,"Total Units",1.0,3.0
"RANDOLPH TOWNSHIP",2008,"Total Units",1.0,0
"RANDOLPH TOWNSHIP",2009,"Total Units",1.0,0
"RANDOLPH TOWNSHIP",2010,"Total Units",1.0,2.0
"RANDOLPH TOWNSHIP",2011,"Total Units",1.0,0
"RANDOLPH TOWNSHIP",2012,"Total Units",1.0,3.0
"RANDOLPH TOWNSHIP",2013,"Total Units",1.0,3.0
"RANDOLPH TOWNSHIP",2014,"Total Units",1.0,6.0
"RANDOLPH TOWNSHIP",2015,"Total Units",1.0,6.0
"RANDOLPH TOWNSHIP",2016,"Total Units",1.0,10.0
"RANDOLPH TOWNSHIP",2017,"Total Units",1.0,5.0
"RANDOLPH TOWNSHIP",2018,"Total Units",1.0,3.0
"RANDOLPH TOWNSHIP",2019,"Total Units",1.0,4.0
"RANDOLPH TOWNSHIP",2000,"Units in Single-Family Structures",2.0,15.0
"RANDOLPH TOWNSHIP",2001,"Units in Single-Family Structures",2.0,6.0
"RANDOLPH TOWNSHIP",2002,"Units in Single-Family Structures",2.0,13.0
"RANDOLPH TOWNSHIP",2003,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWNSHIP",2004,"Units in Single-Family Structures",2.0,4.0
"RANDOLPH TOWNSHIP",2005,"Units in Single-Family Structures",2.0,9.0
"RANDOLPH TOWNSHIP",2006,"Units in Single-Family Structures",2.0,8.0
"RANDOLPH TOWNSHIP",2007,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWNSHIP",2008,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWNSHIP",2009,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWNSHIP",2010,"Units in Single-Family Structures",2.0,2.0
"RANDOLPH TOWNSHIP",2011,"Units in Single-Family Structures",2.0,0
"RANDOLPH TOWNSHIP",2012,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWNSHIP",2013,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWNSHIP",2014,"Units in Single-Family Structures",2.0,6.0
"RANDOLPH TOWNSHIP",2015,"Units in Single-Family Structures",2.0,6.0
"RANDOLPH TOWNSHIP",2016,"Units in Single-Family Structures",2.0,10.0
"RANDOLPH TOWNSHIP",2017,"Units in Single-Family Structures",2.0,5.0
"RANDOLPH TOWNSHIP",2018,"Units in Single-Family Structures",2.0,3.0
"RANDOLPH TOWNSHIP",2019,"Units in Single-Family Structures",2.0,4.0
"RANDOLPH TOWNSHIP",2000,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2001,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2002,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2003,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2004,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2005,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2006,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2007,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2008,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2009,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2010,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2011,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2012,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2013,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2014,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2015,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2016,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2017,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2018,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2019,"Units in All Multi-Family Structures",3.0,0
"RANDOLPH TOWNSHIP",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"RANDOLPH TOWNSHIP",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"RANDOLPH TOWNSHIP",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"RANDOLPH TOWNSHIP",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
